0x2121	0x3000
0x7259	0x9c0a
0x725A	0x9c04
0x725B	0x9c2e
0x725C	0x9c1b
0x725D	0x9c25
0x725E	0x9c24
0x725F	0x9c21
0x7260	0x9c30
0x7261	0x9c47
0x7262	0x9c32
0x7263	0x9c46
0x7264	0x9c3e
0x7265	0x9c5a
0x7266	0x9c60
0x7267	0x9c67
0x7268	0x9c76
0x7269	0x9c78
0x726A	0x9ce7
0x726B	0x9cec
0x726C	0x9cf0
0x726D	0x9d09
0x726E	0x9d08
0x726F	0x9ceb
0x7270	0x9d03
0x7271	0x9d06
0x7272	0x9d2a
0x7273	0x9d26
0x7274	0x9daf
0x7275	0x9d23
0x7276	0x9d1f
0x7277	0x9d44
0x7278	0x9d15
0x7279	0x9d12
0x727A	0x9d41
0x727B	0x9d3f
0x727C	0x9d3e
0x727D	0x9d46
0x727E	0x9d48
0x7321	0x9d5d
0x7322	0x9d5e
0x7323	0x9d64
0x7324	0x9d51
0x7325	0x9d50
0x7326	0x9d59
0x7327	0x9d72
0x7328	0x9d89
0x7329	0x9d87
0x732A	0x9dab
0x732B	0x9d6f
0x732C	0x9d7a
0x732D	0x9d9a
0x732E	0x9da4
0x732F	0x9da9
0x7330	0x9db2
0x7331	0x9dc4
0x7332	0x9dc1
0x7333	0x9dbb
0x7334	0x9db8
0x7335	0x9dba
0x7336	0x9dc6
0x7337	0x9dcf
0x7338	0x9dc2
0x7339	0x9dd9
0x733A	0x9dd3
0x733B	0x9df8
0x733C	0x9de6
0x733D	0x9ded
0x733E	0x9def
0x733F	0x9dfd
0x7340	0x9e1a
0x7341	0x9e1b
0x7342	0x9e1e
0x7343	0x9e75
0x7344	0x9e79
0x7345	0x9e7d
0x7346	0x9e81
0x7347	0x9e88
0x7348	0x9e8b
0x7349	0x9e8c
0x734A	0x9e92
0x734B	0x9e95
0x734C	0x9e91
0x734D	0x9e9d
0x734E	0x9ea5
0x734F	0x9ea9
0x7350	0x9eb8
0x7351	0x9eaa
0x7352	0x9ead
0x7353	0x9761
0x7354	0x9ecc
0x7355	0x9ece
0x7356	0x9ecf
0x7357	0x9ed0
0x7358	0x9ed4
0x7359	0x9edc
0x735A	0x9ede
0x735B	0x9edd
0x735C	0x9ee0
0x735D	0x9ee5
0x735E	0x9ee8
0x735F	0x9eef
0x7360	0x9ef4
0x7361	0x9ef6
0x7362	0x9ef7
0x7363	0x9ef9
0x7364	0x9efb
0x7365	0x9efc
0x7366	0x9efd
0x7367	0x9f07
0x7368	0x9f08
0x7369	0x76b7
0x736A	0x9f15
0x736B	0x9f21
0x736C	0x9f2c
0x736D	0x9f3e
0x736E	0x9f4a
0x736F	0x9f52
0x7370	0x9f54
0x7371	0x9f63
0x7372	0x9f5f
0x7373	0x9f60
0x7374	0x9f61
0x7375	0x9f66
0x7376	0x9f67
0x7377	0x9f6c
0x7378	0x9f6a
0x7379	0x9f77
0x737A	0x9f72
0x737B	0x9f76
0x737C	0x9f95
0x737D	0x9f9c
0x737E	0x9fa0
0x7421	0x582f
0x7422	0x69c7
0x7423	0x9059
0x7424	0x7464
0x7425	0x51dc
0x7426	0x7199
0x7428	0x5de2
0x7429	0x5e14
0x742A	0x5e18
0x742B	0x5e58
0x742C	0x5e5e
0x742D	0x5ebe
0x742E	0xf928
0x742F	0x5ecb
0x7430	0x5ef9
0x7431	0x5f00
0x7432	0x5f02
0x7433	0x5f07
0x7434	0x5f1d
0x7435	0x5f23
0x7436	0x5f34
0x7437	0x5f36
0x7438	0x5f3d
0x7439	0x5f40
0x743A	0x5f45
0x743B	0x5f54
0x743C	0x5f58
0x743D	0x5f64
0x743E	0x5f67
0x743F	0x5f7d
0x7440	0x5f89
0x7441	0x5f9c
0x7442	0x5fa7
0x7443	0x5faf
0x7444	0x5fb5
0x7445	0x5fb7
0x7446	0x5fc9
0x7447	0x5fde
0x7448	0x5fe1
0x7449	0x5fe9
0x744A	0x600d
0x744B	0x6014
0x744C	0x6018
0x744D	0x6033
0x744E	0x6035
0x744F	0x6047
0x7451	0x609d
0x7452	0x609e
0x7453	0x60cb
0x7454	0x60d4
0x7455	0x60d5
0x7456	0x60dd
0x7457	0x60f8
0x7458	0x611c
0x7459	0x612b
0x745A	0x6130
0x745B	0x6137
0x745D	0x618d
0x745F	0x61bc
0x7460	0x61b9
0x7462	0x6222
0x7463	0x623e
0x7464	0x6243
0x7465	0x6256
0x7466	0x625a
0x7467	0x626f
0x7468	0x6285
0x7469	0x62c4
0x746A	0x62d6
0x746B	0x62fc
0x746C	0x630a
0x746D	0x6318
0x746E	0x6339
0x746F	0x6343
0x7470	0x6365
0x7471	0x637c
0x7472	0x63e5
0x7473	0x63ed
0x7474	0x63f5
0x7475	0x6410
0x7476	0x6414
0x7477	0x6422
0x7478	0x6479
0x7479	0x6451
0x747A	0x6460
0x747B	0x646d
0x747C	0x64ce
0x747D	0x64be
0x747E	0x64bf
0x7521	0x64c4
0x7522	0x64ca
0x7523	0x64d0
0x7524	0x64f7
0x7525	0x64fb
0x7526	0x6522
0x7527	0x6529
0x7529	0x6567
0x752A	0x659d
0x752C	0x6600
0x752D	0x6609
0x752E	0x6615
0x752F	0x661e
0x7530	0x663a
0x7531	0x6622
0x7532	0x6624
0x7533	0x662b
0x7534	0x6630
0x7535	0x6631
0x7536	0x6633
0x7537	0x66fb
0x7538	0x6648
0x7539	0x664c
0x753B	0x6659
0x753C	0x665a
0x753D	0x6661
0x753E	0x6665
0x753F	0x6673
0x7540	0x6677
0x7541	0x6678
0x7542	0x668d
0x7544	0x66a0
0x7545	0x66b2
0x7546	0x66bb
0x7547	0x66c6
0x7548	0x66c8
0x7549	0x3b22
0x754A	0x66db
0x754B	0x66e8
0x754C	0x66fa
0x754D	0x6713
0x754E	0xf929
0x754F	0x6733
0x7550	0x6766
0x7551	0x6747
0x7552	0x6748
0x7553	0x677b
0x7554	0x6781
0x7555	0x6793
0x7556	0x6798
0x7557	0x679b
0x7558	0x67bb
0x7559	0x67f9
0x755A	0x67c0
0x755B	0x67d7
0x755C	0x67fc
0x755D	0x6801
0x755E	0x6852
0x755F	0x681d
0x7560	0x682c
0x7561	0x6831
0x7562	0x685b
0x7563	0x6872
0x7564	0x6875
0x7566	0x68a3
0x7567	0x68a5
0x7568	0x68b2
0x7569	0x68c8
0x756A	0x68d0
0x756B	0x68e8
0x756C	0x68ed
0x756D	0x68f0
0x756E	0x68f1
0x756F	0x68fc
0x7570	0x690a
0x7571	0x6949
0x7573	0x6935
0x7574	0x6942
0x7575	0x6957
0x7576	0x6963
0x7577	0x6964
0x7578	0x6968
0x7579	0x6980
0x757A	0xfa14
0x757B	0x69a5
0x757C	0x69ad
0x757D	0x69cf
0x757E	0x3bb6
0x7621	0x3bc3
0x7622	0x69e2
0x7623	0x69e9
0x7625	0x69f5
0x7626	0x69f6
0x7627	0x6a0f
0x7628	0x6a15
0x762A	0x6a3b
0x762B	0x6a3e
0x762C	0x6a45
0x762D	0x6a50
0x762E	0x6a56
0x762F	0x6a5b
0x7630	0x6a6b
0x7631	0x6a73
0x7633	0x6a89
0x7634	0x6a94
0x7635	0x6a9d
0x7636	0x6a9e
0x7637	0x6aa5
0x7638	0x6ae4
0x7639	0x6ae7
0x763A	0x3c0f
0x763B	0xf91d
0x763C	0x6b1b
0x763D	0x6b1e
0x763E	0x6b2c
0x763F	0x6b35
0x7640	0x6b46
0x7641	0x6b56
0x7642	0x6b60
0x7643	0x6b65
0x7644	0x6b67
0x7645	0x6b77
0x7646	0x6b82
0x7647	0x6ba9
0x7648	0x6bad
0x7649	0xf970
0x764A	0x6bcf
0x764B	0x6bd6
0x764C	0x6bd7
0x764D	0x6bff
0x764E	0x6c05
0x764F	0x6c10
0x7650	0x6c33
0x7651	0x6c59
0x7652	0x6c5c
0x7653	0x6caa
0x7654	0x6c74
0x7655	0x6c76
0x7656	0x6c85
0x7657	0x6c86
0x7658	0x6c98
0x7659	0x6c9c
0x765A	0x6cfb
0x765B	0x6cc6
0x765C	0x6cd4
0x765D	0x6ce0
0x765E	0x6ceb
0x765F	0x6cee
0x7661	0x6d04
0x7662	0x6d0e
0x7663	0x6d2e
0x7664	0x6d31
0x7665	0x6d39
0x7666	0x6d3f
0x7667	0x6d58
0x7668	0x6d65
0x766A	0x6d82
0x766B	0x6d87
0x766C	0x6d89
0x766D	0x6d94
0x766E	0x6daa
0x766F	0x6dac
0x7670	0x6dbf
0x7671	0x6dc4
0x7672	0x6dd6
0x7673	0x6dda
0x7674	0x6ddb
0x7675	0x6ddd
0x7676	0x6dfc
0x7678	0x6e34
0x7679	0x6e44
0x767A	0x6e5c
0x767B	0x6e5e
0x767C	0x6eab
0x767D	0x6eb1
0x767E	0x6ec1
0x7721	0x6ec7
0x7722	0x6ece
0x7723	0x6f10
0x7724	0x6f1a
0x7726	0x6f2a
0x7727	0x6f2f
0x7728	0x6f33
0x7729	0x6f51
0x772A	0x6f59
0x772B	0x6f5e
0x772C	0x6f61
0x772D	0x6f62
0x772E	0x6f7e
0x772F	0x6f88
0x7730	0x6f8c
0x7731	0x6f8d
0x7732	0x6f94
0x7733	0x6fa0
0x7734	0x6fa7
0x7735	0x6fb6
0x7736	0x6fbc
0x7737	0x6fc7
0x7738	0x6fca
0x7739	0x6ff9
0x773A	0x6ff0
0x773B	0x6ff5
0x773C	0x7005
0x773D	0x7006
0x773E	0x7028
0x773F	0x704a
0x7740	0x705d
0x7741	0x705e
0x7742	0x704e
0x7743	0x7064
0x7744	0x7075
0x7745	0x7085
0x7746	0x70a4
0x7747	0x70ab
0x7748	0x70b7
0x7749	0x70d4
0x774A	0x70d8
0x774B	0x70e4
0x774C	0x710f
0x774D	0x712b
0x774E	0x711e
0x774F	0x7120
0x7750	0x712e
0x7751	0x7130
0x7752	0x7146
0x7753	0x7147
0x7754	0x7151
0x7756	0x7152
0x7757	0x715c
0x7758	0x7160
0x7759	0x7168
0x775A	0xfa15
0x775B	0x7185
0x775C	0x7187
0x775D	0x7192
0x775E	0x71c1
0x775F	0x71ba
0x7760	0x71c4
0x7761	0x71fe
0x7762	0x7200
0x7763	0x7215
0x7764	0x7255
0x7765	0x7256
0x7766	0x3e3f
0x7767	0x728d
0x7768	0x729b
0x7769	0x72be
0x776A	0x72c0
0x776B	0x72fb
0x776D	0x7327
0x776E	0x7328
0x776F	0xfa16
0x7770	0x7350
0x7771	0x7366
0x7772	0x737c
0x7773	0x7395
0x7774	0x739f
0x7775	0x73a0
0x7776	0x73a2
0x7777	0x73a6
0x7778	0x73ab
0x7779	0x73c9
0x777A	0x73cf
0x777B	0x73d6
0x777C	0x73d9
0x777D	0x73e3
0x777E	0x73e9
0x7821	0x7407
0x7822	0x740a
0x7823	0x741a
0x7824	0x741b
0x7826	0x7426
0x7827	0x7428
0x7828	0x742a
0x7829	0x742b
0x782A	0x742c
0x782B	0x742e
0x782C	0x742f
0x782D	0x7430
0x782E	0x7444
0x782F	0x7446
0x7830	0x7447
0x7831	0x744b
0x7832	0x7457
0x7833	0x7462
0x7834	0x746b
0x7835	0x746d
0x7836	0x7486
0x7837	0x7487
0x7838	0x7489
0x7839	0x7498
0x783A	0x749c
0x783B	0x749f
0x783C	0x74a3
0x783D	0x7490
0x783E	0x74a6
0x783F	0x74a8
0x7840	0x74a9
0x7841	0x74b5
0x7842	0x74bf
0x7843	0x74c8
0x7844	0x74c9
0x7845	0x74da
0x7846	0x74ff
0x7847	0x7501
0x7848	0x7517
0x7849	0x752f
0x784A	0x756f
0x784B	0x7579
0x784C	0x7592
0x784D	0x3f72
0x784E	0x75ce
0x784F	0x75e4
0x7850	0x7600
0x7851	0x7602
0x7852	0x7608
0x7853	0x7615
0x7854	0x7616
0x7855	0x7619
0x7856	0x761e
0x7857	0x762d
0x7858	0x7635
0x7859	0x7643
0x785A	0x764b
0x785B	0x7664
0x785C	0x7665
0x785D	0x766d
0x785E	0x766f
0x785F	0x7671
0x7860	0x7681
0x7861	0x769b
0x7862	0x769d
0x7863	0x769e
0x7864	0x76a6
0x7865	0x76aa
0x7866	0x76b6
0x7867	0x76c5
0x7868	0x76cc
0x7869	0x76ce
0x786A	0x76d4
0x786B	0x76e6
0x786C	0x76f1
0x786D	0x76fc
0x786E	0x770a
0x786F	0x7719
0x7870	0x7734
0x7871	0x7736
0x7872	0x7746
0x7873	0x774d
0x7874	0x774e
0x7875	0x775c
0x7876	0x775f
0x7877	0x7762
0x7878	0x777a
0x7879	0x7780
0x787A	0x7794
0x787B	0x77aa
0x787C	0x77e0
0x787D	0x782d
0x7921	0x7843
0x7922	0x784e
0x7923	0x784f
0x7924	0x7851
0x7925	0x7868
0x7926	0x786e
0x7928	0x78b0
0x792A	0x78ad
0x792B	0x78e4
0x792C	0x78f2
0x792D	0x7900
0x792E	0x78f7
0x792F	0x791c
0x7930	0x792e
0x7931	0x7931
0x7932	0x7934
0x7935	0x7945
0x7936	0x7946
0x793A	0x795c
0x793C	0xfa19
0x793D	0xfa1a
0x793E	0x7979
0x7941	0xfa1b
0x7942	0x7998
0x7943	0x79b1
0x7944	0x79b8
0x7945	0x79c8
0x7946	0x79ca
0x7948	0x79d4
0x7949	0x79de
0x794A	0x79eb
0x794B	0x79ed
0x794C	0x7a03
0x794E	0x7a39
0x794F	0x7a5d
0x7950	0x7a6d
0x7952	0x7a85
0x7953	0x7aa0
0x7955	0x7ab3
0x7956	0x7abb
0x7957	0x7ace
0x7958	0x7aeb
0x7959	0x7afd
0x795A	0x7b12
0x795B	0x7b2d
0x795C	0x7b3b
0x795D	0x7b47
0x795E	0x7b4e
0x795F	0x7b60
0x7960	0x7b6d
0x7961	0x7b6f
0x7962	0x7b72
0x7963	0x7b9e
0x7965	0x7bd7
0x7966	0x7bd9
0x7967	0x7c01
0x7968	0x7c31
0x7969	0x7c1e
0x796A	0x7c20
0x796B	0x7c33
0x796C	0x7c36
0x796D	0x4264
0x796F	0x7c59
0x7970	0x7c6d
0x7971	0x7c79
0x7972	0x7c8f
0x7973	0x7c94
0x7974	0x7ca0
0x7975	0x7cbc
0x7976	0x7cd5
0x7977	0x7cd9
0x7978	0x7cdd
0x7979	0x7d07
0x797A	0x7d08
0x797B	0x7d13
0x797C	0x7d1d
0x797D	0x7d23
0x797E	0x7d31
0x7A21	0x7d41
0x7A22	0x7d48
0x7A23	0x7d53
0x7A24	0x7d5c
0x7A25	0x7d7a
0x7A26	0x7d83
0x7A27	0x7d8b
0x7A28	0x7da0
0x7A29	0x7da6
0x7A2A	0x7dc2
0x7A2B	0x7dcc
0x7A2C	0x7dd6
0x7A2D	0x7de3
0x7A2F	0x7e28
0x7A30	0x7e08
0x7A31	0x7e11
0x7A32	0x7e15
0x7A34	0x7e47
0x7A35	0x7e52
0x7A36	0x7e61
0x7A37	0x7e8a
0x7A38	0x7e8d
0x7A39	0x7f47
0x7A3B	0x7f91
0x7A3C	0x7f97
0x7A3D	0x7fbf
0x7A3E	0x7fce
0x7A3F	0x7fdb
0x7A40	0x7fdf
0x7A41	0x7fec
0x7A42	0x7fee
0x7A43	0x7ffa
0x7A45	0x8014
0x7A46	0x8026
0x7A47	0x8035
0x7A48	0x8037
0x7A49	0x803c
0x7A4A	0x80ca
0x7A4B	0x80d7
0x7A4C	0x80e0
0x7A4D	0x80f3
0x7A4E	0x8118
0x7A4F	0x814a
0x7A50	0x8160
0x7A51	0x8167
0x7A52	0x8168
0x7A53	0x816d
0x7A54	0x81bb
0x7A55	0x81ca
0x7A56	0x81cf
0x7A57	0x81d7
0x7A59	0x4453
0x7A5A	0x445b
0x7A5B	0x8260
0x7A5C	0x8274
0x7A5E	0x828e
0x7A5F	0x82a1
0x7A60	0x82a3
0x7A61	0x82a4
0x7A62	0x82a9
0x7A63	0x82ae
0x7A64	0x82b7
0x7A65	0x82be
0x7A66	0x82bf
0x7A67	0x82c6
0x7A68	0x82d5
0x7A69	0x82fd
0x7A6A	0x82fe
0x7A6B	0x8300
0x7A6C	0x8301
0x7A6D	0x8362
0x7A6E	0x8322
0x7A6F	0x832d
0x7A70	0x833a
0x7A71	0x8343
0x7A72	0x8347
0x7A73	0x8351
0x7A74	0x8355
0x7A75	0x837d
0x7A76	0x8386
0x7A77	0x8392
0x7A78	0x8398
0x7A79	0x83a7
0x7A7A	0x83a9
0x7A7B	0x83bf
0x7A7C	0x83c0
0x7A7D	0x83c7
0x7A7E	0x83cf
0x7B21	0x83d1
0x7B22	0x83e1
0x7B23	0x83ea
0x7B24	0x8401
0x7B25	0x8406
0x7B26	0x840a
0x7B28	0x8448
0x7B29	0x845f
0x7B2A	0x8470
0x7B2B	0x8473
0x7B2C	0x8485
0x7B2D	0x849e
0x7B2E	0x84af
0x7B2F	0x84b4
0x7B30	0x84ba
0x7B31	0x84c0
0x7B32	0x84c2
0x7B34	0x8532
0x7B35	0x851e
0x7B36	0x8523
0x7B37	0x852f
0x7B38	0x8559
0x7B39	0x8564
0x7B3A	0xfa1f
0x7B3B	0x85ad
0x7B3C	0x857a
0x7B3D	0x858c
0x7B3E	0x858f
0x7B3F	0x85a2
0x7B40	0x85b0
0x7B41	0x85cb
0x7B42	0x85ce
0x7B43	0x85ed
0x7B44	0x8612
0x7B45	0x85ff
0x7B46	0x8604
0x7B47	0x8605
0x7B48	0x8610
0x7B4A	0x8618
0x7B4B	0x8629
0x7B4C	0x8638
0x7B4D	0x8657
0x7B4E	0x865b
0x7B4F	0xf936
0x7B50	0x8662
0x7B51	0x459d
0x7B52	0x866c
0x7B53	0x8675
0x7B54	0x8698
0x7B55	0x86b8
0x7B56	0x86fa
0x7B57	0x86fc
0x7B58	0x86fd
0x7B59	0x870b
0x7B5A	0x8771
0x7B5B	0x8787
0x7B5C	0x8788
0x7B5D	0x87ac
0x7B5E	0x87ad
0x7B5F	0x87b5
0x7B60	0x45ea
0x7B61	0x87d6
0x7B62	0x87ec
0x7B63	0x8806
0x7B64	0x880a
0x7B65	0x8810
0x7B66	0x8814
0x7B67	0x881f
0x7B68	0x8898
0x7B69	0x88aa
0x7B6A	0x88ca
0x7B6B	0x88ce
0x7B6D	0x88f5
0x7B6E	0x891c
0x7B70	0x8918
0x7B71	0x8919
0x7B72	0x891a
0x7B73	0x8927
0x7B74	0x8930
0x7B75	0x8932
0x7B76	0x8939
0x7B77	0x8940
0x7B78	0x8994
0x7B7A	0x89d4
0x7B7B	0x89e5
0x7B7C	0x89f6
0x7B7D	0x8a12
0x7B7E	0x8a15
0x7C21	0x8a22
0x7C22	0x8a37
0x7C23	0x8a47
0x7C24	0x8a4e
0x7C25	0x8a5d
0x7C26	0x8a61
0x7C27	0x8a75
0x7C28	0x8a79
0x7C29	0x8aa7
0x7C2A	0x8ad0
0x7C2B	0x8adf
0x7C2C	0x8af4
0x7C2D	0x8af6
0x7C2E	0xfa22
0x7C31	0x8b46
0x7C32	0x8b54
0x7C33	0x8b59
0x7C34	0x8b69
0x7C35	0x8b9d
0x7C36	0x8c49
0x7C37	0x8c68
0x7C39	0x8ce1
0x7C3A	0x8cf4
0x7C3B	0x8cf8
0x7C3C	0x8cfe
0x7C3E	0x8d12
0x7C3F	0x8d1b
0x7C40	0x8daf
0x7C41	0x8dce
0x7C42	0x8dd1
0x7C43	0x8dd7
0x7C44	0x8e20
0x7C45	0x8e23
0x7C46	0x8e3d
0x7C47	0x8e70
0x7C48	0x8e7b
0x7C4A	0x8ec0
0x7C4B	0x4844
0x7C4C	0x8efa
0x7C4D	0x8f1e
0x7C4E	0x8f2d
0x7C4F	0x8f36
0x7C50	0x8f54
0x7C52	0x8fa6
0x7C53	0x8fb5
0x7C54	0x8fe4
0x7C55	0x8fe8
0x7C56	0x8fee
0x7C57	0x9008
0x7C58	0x902d
0x7C5A	0x9088
0x7C5B	0x9095
0x7C5C	0x9097
0x7C5D	0x9099
0x7C5E	0x909b
0x7C5F	0x90a2
0x7C60	0x90b3
0x7C61	0x90be
0x7C62	0x90c4
0x7C63	0x90c5
0x7C64	0x90c7
0x7C65	0x90d7
0x7C66	0x90dd
0x7C67	0x90de
0x7C68	0x90ef
0x7C69	0x90f4
0x7C6A	0xfa26
0x7C6B	0x9114
0x7C6C	0x9115
0x7C6D	0x9116
0x7C6E	0x9122
0x7C6F	0x9123
0x7C70	0x9127
0x7C71	0x912f
0x7C72	0x9131
0x7C73	0x9134
0x7C74	0x913d
0x7C75	0x9148
0x7C76	0x915b
0x7C77	0x9183
0x7C78	0x919e
0x7C79	0x91ac
0x7C7A	0x91b1
0x7C7B	0x91bc
0x7C7C	0x91d7
0x7C7D	0x91fb
0x7C7E	0x91e4
0x7D21	0x91e5
0x7D22	0x91ed
0x7D23	0x91f1
0x7D24	0x9207
0x7D25	0x9210
0x7D26	0x9238
0x7D27	0x9239
0x7D28	0x923a
0x7D29	0x923c
0x7D2A	0x9240
0x7D2B	0x9243
0x7D2C	0x924f
0x7D2D	0x9278
0x7D2E	0x9288
0x7D2F	0x92c2
0x7D30	0x92cb
0x7D31	0x92cc
0x7D32	0x92d3
0x7D33	0x92e0
0x7D34	0x92ff
0x7D35	0x9304
0x7D36	0x931f
0x7D37	0x9321
0x7D38	0x9325
0x7D39	0x9348
0x7D3A	0x9349
0x7D3B	0x934a
0x7D3C	0x9364
0x7D3D	0x9365
0x7D3E	0x936a
0x7D3F	0x9370
0x7D40	0x939b
0x7D41	0x93a3
0x7D42	0x93ba
0x7D43	0x93c6
0x7D44	0x93de
0x7D45	0x93df
0x7D46	0x9404
0x7D47	0x93fd
0x7D48	0x9433
0x7D49	0x944a
0x7D4A	0x9463
0x7D4B	0x946b
0x7D4C	0x9471
0x7D4D	0x9472
0x7D4E	0x958e
0x7D4F	0x959f
0x7D50	0x95a6
0x7D51	0x95a9
0x7D52	0x95ac
0x7D53	0x95b6
0x7D54	0x95bd
0x7D55	0x95cb
0x7D56	0x95d0
0x7D57	0x95d3
0x7D58	0x49b0
0x7D59	0x95da
0x7D5A	0x95de
0x7D5B	0x9658
0x7D5C	0x9684
0x7D5D	0xf9dc
0x7D5E	0x969d
0x7D5F	0x96a4
0x7D60	0x96a5
0x7D61	0x96d2
0x7D62	0x96de
0x7D64	0x96e9
0x7D65	0x96ef
0x7D66	0x9733
0x7D67	0x973b
0x7D68	0x974d
0x7D69	0x974e
0x7D6A	0x974f
0x7D6B	0x975a
0x7D6C	0x976e
0x7D6D	0x9773
0x7D6E	0x9795
0x7D6F	0x97ae
0x7D70	0x97ba
0x7D71	0x97c1
0x7D72	0x97c9
0x7D73	0x97de
0x7D74	0x97db
0x7D75	0x97f4
0x7D77	0x980a
0x7D78	0x981e
0x7D79	0x982b
0x7D7A	0x9830
0x7D7C	0x9852
0x7D7D	0x9853
0x7D7E	0x9856
0x7E21	0x9857
0x7E22	0x9859
0x7E23	0x985a
0x7E24	0xf9d0
0x7E25	0x9865
0x7E26	0x986c
0x7E27	0x98ba
0x7E28	0x98c8
0x7E29	0x98e7
0x7E2A	0x9958
0x7E2B	0x999e
0x7E2C	0x9a02
0x7E2D	0x9a03
0x7E2E	0x9a24
0x7E2F	0x9a2d
0x7E30	0x9a2e
0x7E31	0x9a38
0x7E32	0x9a4a
0x7E33	0x9a4e
0x7E34	0x9a52
0x7E35	0x9ab6
0x7E36	0x9ac1
0x7E37	0x9ac3
0x7E38	0x9ace
0x7E39	0x9ad6
0x7E3A	0x9af9
0x7E3B	0x9b02
0x7E3C	0x9b08
0x7E3D	0x9b20
0x7E3E	0x4c17
0x7E40	0x9b5e
0x7E41	0x9b79
0x7E42	0x9b66
0x7E43	0x9b72
0x7E44	0x9b75
0x7E45	0x9b84
0x7E46	0x9b8a
0x7E47	0x9b8f
0x7E48	0x9b9e
0x7E49	0x9ba7
0x7E4A	0x9bc1
0x7E4B	0x9bce
0x7E4C	0x9be5
0x7E4D	0x9bf8
0x7E4E	0x9bfd
0x7E4F	0x9c00
0x7E50	0x9c23
0x7E51	0x9c41
0x7E52	0x9c4f
0x7E53	0x9c50
0x7E54	0x9c53
0x7E55	0x9c63
0x7E56	0x9c65
0x7E57	0x9c77
0x7E58	0x9d1d
0x7E59	0x9d1e
0x7E5A	0x9d43
0x7E5B	0x9d47
0x7E5C	0x9d52
0x7E5D	0x9d63
0x7E5E	0x9d70
0x7E5F	0x9d7c
0x7E60	0x9d8a
0x7E61	0x9d96
0x7E62	0x9dc0
0x7E63	0x9dac
0x7E64	0x9dbc
0x7E65	0x9dd7
0x7E67	0x9de7
0x7E68	0x9e07
0x7E69	0x9e15
0x7E6A	0x9e7c
0x7E6B	0x9e9e
0x7E6C	0x9ea4
0x7E6D	0x9eac
0x7E6E	0x9eaf
0x7E6F	0x9eb4
0x7E70	0x9eb5
0x7E71	0x9ec3
0x7E72	0x9ed1
0x7E73	0x9f10
0x7E74	0x9f39
0x7E75	0x9f57
0x7E76	0x9f90
0x7E77	0x9f94
0x7E78	0x9f97
0x7E79	0x9fa2
